#OK
#SQL=     
#	 SELECT          
#	     gal.GalaxyID as id,
#	     (mag.u_nodust - mag.g_nodust) as ug,
#	     (mag.g_nodust - mag.i_nodust) as gi
#	 FROM   
#	     RefL0100N1504_SubHalo as gal,  
#	     RefL0100N1504_Magnitudes as mag,  
#	     RefL0100N1504_Aperture as ape  
#	 WHERE    
#	     gal.SnapNum = 27 and        
#	     ape.Mass_Star > 1e10 and    
#	     ape.ApertureSize = 30 and   
#	
#	     gal.GalaxyID = mag.GalaxyID and  
#	     gal.GalaxyID = ape.GalaxyID
#MAXROWS UNLIMITED
#QUERYTIMEOUT 1800 sec
#QUERYTIME 2662 millisec
#COLUMN 1 name=id JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=ug JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=gi JDBC_TYPE=7 JDBC_TYPENAME=real
id,ug,gi
10313010,0.97016144,0.6623955
10315384,1.5957603,1.0765381
10318135,0.7991123,0.46011162
10320321,1.087162,0.84716606
10339665,0.9539356,0.63716507
10343838,1.0308914,0.78321266
10344939,0.94088554,0.6644497
10346978,1.4378948,0.9666958
10347871,1.0181942,0.7214718
10348674,0.9122009,0.6694832
10349359,1.1455631,0.85313034
10354999,1.2559242,0.89725304
10356598,1.561266,1.0665836
10357348,0.94953537,0.5888672
10358634,0.9136715,0.62708664
10360860,0.997036,0.715374
10362672,0.8988533,0.6132164
10370027,0.949873,0.6618366
10376427,0.9906235,0.7510338
10377622,1.1997795,0.7985668
10388775,1.0412426,0.7882328
10391043,0.9507046,0.6828213
10392036,0.93382454,0.64912415
10392878,0.8808651,0.5992298
10399381,1.5588989,1.0533524
10400501,1.3575363,0.9893837
10403335,0.94226646,0.6446552
10413745,0.96458244,0.7240391
10416763,0.9262905,0.6840706
10423373,0.96878624,0.6649246
10425479,1.0374889,0.74811745
10823762,1.055069,0.7676239
10827304,1.0051956,0.7107086
10839221,1.229084,0.90548897
10861279,1.0777493,0.7621269
10862983,1.0460644,0.7409458
10868197,0.83880997,0.51094055
10873832,0.8480511,0.515316
10888019,0.8718033,0.56583977
10890785,0.9822693,0.6975002
10896052,1.0050964,0.7317791
10905233,1.028698,0.7720032
10913698,0.9195881,0.61171913
10916682,0.9291439,0.61992836
10925515,1.0857143,0.8054714
10931857,0.9731693,0.69670105
10934378,0.98330307,0.71754646
10942166,0.7861748,0.48339844
10953355,1.0373592,0.69428825
10957551,1.2218704,0.85723495
10961478,1.0699177,0.776495
10963567,1.6607513,1.1110077
10965881,0.9859619,0.65315056
10980139,0.98225784,0.7077408
10983249,1.384367,1.0022278
10987643,0.92126656,0.65449333
10996248,0.97367287,0.7303448
11004849,1.156002,0.8645325
11009045,1.002697,0.7121792
11013973,0.99437714,0.7422981
11025589,0.94397163,0.7068386
11048307,1.0991058,0.797966
11062354,1.0539455,0.7519398
11072600,1.0001583,0.73753357
11079170,0.9803009,0.6734314
11082763,0.91558266,0.5981064
11094962,1.0470734,0.7653694
11104655,0.9689598,0.6955528
11448053,1.5783749,1.0460014
11456125,1.5670452,1.0197659
11458157,1.57588,1.0738411
11459779,1.6409245,1.1061134
11461707,1.2177124,0.862566
11464248,1.5342731,1.0582714
11474475,1.1262321,0.8241558
11475306,1.6684341,1.1360607
11478406,0.8015442,0.51345444
11486871,1.6100292,1.1020966
11490586,1.4831448,1.0639763
11494448,1.1886768,0.88825035
11495444,1.6377106,1.1102638
11498257,1.0224457,0.7131767
11501686,1.028656,0.77962303
11504643,1.2786789,0.9611225
11506546,1.3053875,0.9578438
11513068,1.332468,0.959301
11525816,1.1503086,0.78676033
11530331,0.98923683,0.7621517
11533908,1.6025429,1.0687408
11540308,1.6007423,1.0678806
11543802,1.6209221,1.0955048
11551110,1.6327896,1.1026096
11556600,0.88695145,0.69242096
11557929,1.6225948,1.0955849
11566731,1.4010105,1.0072365
11568392,1.3155212,0.9451275
11570540,1.5818481,1.0702171
11576383,1.0608768,0.7671032
11591454,1.2475052,0.9333992
11618336,1.5683804,1.0365562
11631623,0.83045197,0.5732193
11658789,1.1095982,0.8183212
11984725,1.6157475,1.0888367
9861181,1.086689,0.8228855
9868560,0.9932709,0.7336483
9869936,0.96286964,0.69363594
9876755,1.208231,0.8680916
9883164,0.9638424,0.6953144
9884211,0.90188026,0.63616943
9885455,1.0077362,0.7366543
9886642,0.8784466,0.5464401
9887869,1.6104965,1.0947475
9889409,1.6126041,1.0926762
9892423,0.7755451,0.46386337
9893300,1.0580559,0.70985794
9896727,0.82134247,0.47624016
9900982,0.8322735,0.53042984
9902780,1.5071468,1.0418148
9904114,1.2797031,0.9218235
9910250,0.8778286,0.5771198
9913397,0.8855591,0.63334656
9915690,1.5949879,1.0809135
9922348,0.738142,0.39057922
9923144,0.9274559,0.64369965
9924170,1.0905361,0.84841347
9925266,1.3505459,1.0007229
9927495,0.9341774,0.6409645
9937506,1.0309925,0.7222309
9938601,0.9676571,0.60972786
9940892,0.9933624,0.7173767
9949139,0.912447,0.6215553
9950341,0.90065384,0.59259415
9953778,0.8705158,0.6043701
9957053,0.78287506,0.45949554
9958489,0.88573456,0.5800495
9966101,0.9668236,0.6915512
9970077,1.2115955,0.90579796
9971165,1.0653229,0.78799057
9973365,0.9641094,0.66986656
9974451,1.4679718,1.0343208
9976062,1.090168,0.7704544
9978452,0.88124084,0.58872986
9979897,1.0868111,0.7904606
9987253,1.508997,1.0121593
9988503,1.5601044,1.0628014
9991035,0.980402,0.68572617
9992056,0.9214802,0.67106056
9993168,0.90392303,0.6180229
9994244,0.80428505,0.5051403
9996952,1.2651157,0.913723
9998416,0.86180115,0.587553
9999650,1.5977402,1.0889015
10001965,1.078701,0.6993103
10003930,0.556757,0.21056366
10007497,1.1831818,0.8839569
10009378,1.4557915,1.0353737
10010672,1.0228577,0.74198914
10437671,0.85808945,0.5657978
10444584,0.9472084,0.6748562
10445519,0.86857224,0.6094837
10446679,1.2642174,0.9314308
10452290,1.3066616,0.9527855
10455657,0.9256363,0.608984
10464464,1.2075768,0.90239906
10468842,0.9386196,0.6310024
10474323,0.91981316,0.6420212
10478219,0.98111343,0.68758774
10480765,0.87859344,0.6302452
10483289,1.2083416,0.799263
10495333,1.017765,0.7300205
10506037,1.0194588,0.7192764
10510725,0.98151207,0.68992805
10513357,1.3825626,0.9391842
10527503,1.0466537,0.7724247
10530947,0.8802967,0.6206989
10535451,1.036768,0.78123474
10536220,0.8936367,0.63713837
10538658,0.95097923,0.65556526
10545920,0.9343662,0.62768936
10557408,1.0422382,0.74656487
10559709,0.8566513,0.5440483
10560687,0.87114143,0.5985489
10565599,0.98638725,0.66609764
10568231,0.89160156,0.6344433
10574373,1.0879993,0.8018856
10578109,1.0930939,0.7409897
10580488,0.92661285,0.7416477
10586238,1.7645168,1.1783638
10597837,1.3224792,0.9347496
10601228,1.1157131,0.8406849
10603735,1.0140953,0.7248955
10610438,1.1002483,0.75216484
10611625,1.559412,1.067524
10612687,0.94468117,0.66635704
10616939,1.4381981,0.9685478
10619188,1.0650864,0.79605865
10620766,1.6145859,1.0860062
10621919,1.260252,0.9516392
10623314,1.6329174,1.1056061
10627694,0.9726181,0.7399101
10632941,1.219738,0.8831196
10637654,1.5221405,1.0541496
10639642,1.5334606,1.0277367
10644457,1.1015587,0.8627014
10645725,1.5946827,1.0895138
10651124,1.6637211,1.1083717
10660490,1.3295689,0.94540405
10663959,0.9081898,0.6009693
10666540,1.1315517,0.8028927
10669399,1.1312733,0.86707115
10672055,1.6593208,1.1219482
10696181,0.9416714,0.6717434
10699222,1.6206436,1.0953388
10700169,1.3787041,0.958416
10701170,1.5950718,1.0558815
10703704,1.2731056,0.93128395
10724785,0.8529568,0.56742287
10728998,1.6672459,1.1288395
10731311,1.1414337,0.84277916
10733159,1.4076633,0.993145
10735088,1.0233727,0.7566662
10736950,0.9946594,0.7107067
10740680,1.2298336,0.8584671
10747783,1.3097763,0.9704704
10750094,1.6610126,1.1269665
10751314,0.9751644,0.7022934
10756039,1.6428909,1.1054401
10764228,1.0415802,0.76729965
10770393,1.1938515,0.88759613
10773627,0.86491394,0.5782471
10776576,1.0297184,0.7273483
10779108,0.9498615,0.68441963
10784741,0.9049301,0.62576675
10791968,1.1676159,0.87013245
10798560,1.1461372,0.84375954
10799983,0.9162998,0.62252235
10805323,1.1595726,0.77461815
10806034,0.76451683,0.47741318
11118588,0.96832657,0.7130947
11155490,1.0164433,0.7095833
11162918,0.8070297,0.543478
11164926,1.6425743,1.1024342
11213282,1.0563602,0.7892456
11223366,0.89907074,0.6682167
11227563,1.1103992,0.8101387
11269144,0.8962269,0.65935516
11273278,0.8721409,0.561676
11287893,1.0565453,0.7832947
11318263,1.26334,0.940403
11361114,1.0738106,0.7786732
11801846,1.3517342,0.9872494
11476544,1.3975639,0.9959984
11479568,1.343359,0.9981632
11481251,1.6588154,1.1145649
11482234,1.3092403,0.911253
11483080,1.4050026,1.0053368
11484460,1.1610699,0.8630638
11485594,1.5648594,1.0711727
11492328,1.32551,0.96798706
11493483,1.6250725,1.0896435
11496983,1.6789722,1.1136723
11500510,0.9965019,0.69194794
11502826,0.93232155,0.65182114
11503869,0.88830185,0.5715771
11509763,1.2232132,0.8926525
11510905,1.5975246,1.0863514
11515979,1.1607208,0.839798
11529079,0.9753761,0.71875
11531795,0.88731766,0.5949898
11536259,1.1276112,0.8421936
11537569,1.0631828,0.7423973
11539242,0.93784904,0.64107513
11546706,0.89422417,0.6332817
11548125,1.4233494,1.0188122
11559220,1.6770267,1.1275177
11561159,1.3340893,0.9477463
11564243,0.86424446,0.58656883
11565288,0.87519073,0.63661766
11573410,1.5287838,1.0496655
12002344,1.1827316,0.841629
12008778,1.4401798,1.0085144
12067213,1.1268196,0.8394871
12093501,1.1804619,0.81316376
12096259,1.6439362,1.1104641
12105972,1.4496613,0.9493027
12112536,1.4760056,1.0634289
12114174,1.4305611,0.9531021
12118036,1.1189251,0.79971695
12119976,1.6538296,1.1248474
12122358,1.6834736,1.1359539
12131216,1.072876,0.7672539
12131891,1.1362362,0.8686447
12134466,1.1745071,0.8872471
12140984,1.3911686,0.95207596
12142620,1.1566639,0.87539864
12147393,0.9169235,0.62927055
12150243,1.0561638,0.7812824
12153709,1.0916061,0.8228359
12156652,1.277256,0.9369049
12165827,0.87355995,0.59586716
12172318,1.6785069,1.1178284
12174565,0.9024677,0.65389633
12182127,1.0581875,0.7139435
12186189,1.2024441,0.88215256
12192715,1.6424999,1.1198616
12197270,1.30896,0.94151306
12202542,1.6700764,1.1222095
12204542,1.0976677,0.80576897
12638129,0.8696537,0.52905273
12642750,1.2034607,0.90641594
12644185,1.2014351,0.8584194
12645532,0.9790745,0.7221985
12646401,1.2562828,0.93510437
12656054,1.5625687,1.0761032
12661293,1.548563,1.0429592
12663357,1.1918354,0.8875141
12673208,1.324461,0.9722843
12676908,1.6393566,1.0890865
12687612,1.3817215,0.8545799
12690764,1.2794704,0.93754005
12701693,1.5321465,1.0439625
12704761,0.9458599,0.66300774
12707838,1.1431847,0.84496117
12709174,1.7145729,1.1399422
12711010,1.32971,0.96873856
12715080,1.2732105,0.9368038
12716701,1.6558018,1.1165009
12720101,1.6433487,1.0917969
12729821,0.9617958,0.70243645
12737015,1.547327,1.0260582
12746617,1.620367,1.0887794
12748608,1.6264381,1.1098309
12752993,1.6910286,1.1431694
12760724,1.6139565,1.0855503
12766337,1.0725899,0.78941345
12775454,1.0290318,0.74051476
12779383,1.590641,1.0581036
12782431,1.2735538,0.92596054
12784662,1.1322956,0.8027191
12785592,0.9436531,0.6272869
13151896,1.5850697,1.068634
13154469,0.9796848,0.7186985
13156706,1.0841484,0.80757904
13159258,1.6179199,1.0701103
13160767,0.90935135,0.59965706
13166386,1.0989056,0.77747154
13167236,0.8308773,0.5255966
13168299,1.6718578,1.1026115
13169575,1.1140594,0.811676
13172065,1.5045929,0.9537468
13174674,0.9194317,0.67972755
13176887,1.0565796,0.77386093
13183667,1.3296986,0.9582348
13192121,1.6000957,1.0731335
13198689,1.5198135,1.0617981
13202231,1.0036373,0.76716995
13209568,1.2962246,0.9596195
13221593,1.5884438,1.0031071
13231287,0.89533806,0.68657875
13235356,1.0914879,0.841238
13238500,1.0360527,0.7454281
13245190,1.6191959,1.104248
13249046,1.5861187,1.0708427
13250441,1.0758781,0.79479027
13253062,1.5996552,1.0575466
13259028,1.6721516,1.1487274
13266440,1.1005363,0.8635483
13274320,1.2755947,0.9553013
13279050,1.0690212,0.7763958
13280705,0.904686,0.65626144
13282930,0.86302376,0.6197624
13287073,1.2048855,0.871542
13289127,1.5116558,1.0599537
13293366,1.2490025,0.9073963
13294646,1.2125149,0.8788223
13295520,1.1622047,0.9302559
13305071,1.587019,1.0668144
13624664,1.0867958,0.8317127
13626221,0.83558464,0.58361626
13628049,1.091259,0.82499504
13629344,1.3328514,0.96982956
13637023,1.0274067,0.73285675
13642714,1.0798588,0.77355194
13645279,1.2096634,0.90732193
13646928,1.6024857,1.0804081
13664608,1.632885,1.098505
13670149,1.6539478,1.1175709
13681352,0.8143959,0.5626564
13688474,1.1683216,0.8857708
13691171,1.4023495,1.0093021
13694517,1.2904224,0.9637909
13698384,1.4311295,0.99367905
13700898,1.5400562,1.0299149
12485051,1.6003838,1.0821648
12867007,1.6086922,1.0870152
13844386,1.1314087,0.84132004
13846039,1.6789532,1.1144524
13848162,1.0795937,0.8067322
13851369,0.9316921,0.68223953
13857961,0.7772751,0.46523476
13861189,1.6176758,1.0909882
13864314,0.6974602,0.35617828
13866052,1.4792824,0.97442245
13872510,1.068264,0.7597408
13873825,1.5612297,1.0705967
13876412,0.79894257,0.5061722
13878027,0.99056625,0.69873047
13881536,0.8677006,0.5996227
13884103,0.8044605,0.51706123
13885346,1.5480175,0.99456215
13889993,0.8746815,0.60949326
13914719,1.2246284,0.9033642
13919266,1.0014629,0.72911835
13921561,1.6899338,1.1454201
13989414,1.0285873,0.73085976
13992882,1.2167912,0.916975
13995968,1.285141,0.91222954
14018346,0.770895,0.5682945
14032065,1.4919147,1.0437946
14047308,1.0744839,0.7730274
14066926,1.0222359,0.7558861
14071650,1.5426235,1.037075
14083681,1.25984,0.9194889
14100103,0.9968529,0.76337814
14109686,0.99419594,0.73560333
14111615,0.9265022,0.6104355
14120121,1.4377251,0.9924946
14202038,0.98592186,0.72826576
14216103,1.3920479,0.9422684
14227200,1.4804058,0.9960766
14266206,1.3641834,0.983366
14281807,0.8747215,0.6422825
14289611,1.4355106,0.95482445
14295497,1.5550804,1.0929356
14325085,1.5590458,1.0545883
14338941,1.2453346,0.9306736
14349778,1.4384022,0.91630745
14359555,1.5512733,1.0285645
14384640,1.321207,0.933815
14390990,1.6582336,1.11977
14407361,1.4244137,0.99637985
14436223,1.6870174,1.1439724
14449268,1.3075333,0.9573574
14471018,1.4254265,1.0102978
14487346,1.1905041,0.9030552
14515322,1.5198288,1.0566978
14523329,1.0459709,0.8071556
14534193,0.94547653,0.7086792
14552943,0.9366226,0.6655731
14559628,1.5239506,1.0520153
15295234,1.2577095,0.82954407
15313861,1.2468452,0.91438484
15322027,0.92611504,0.6677151
15336992,1.0836773,0.75499535
15343518,1.3366032,0.9450817
15358401,1.087471,0.82216644
15371869,1.6966839,1.1592274
15393779,1.6341934,1.1101475
15402076,1.5718517,1.0708885
15410274,1.2853146,0.91807747
15430412,1.498457,1.0233059
15437986,1.1134377,0.808012
15494458,1.6005039,1.0906811
15501298,0.97075653,0.71004295
15507373,1.2615452,0.8434849
15518507,1.1188049,0.7447891
15522089,1.037941,0.76312065
15528598,0.905447,0.62872696
15554596,1.6327839,1.0878887
15561789,1.2279396,0.8898773
15569345,1.0915203,0.83885574
15573956,1.1151714,0.8743267
15576070,0.95381165,0.69371414
15589744,0.96221924,0.73234177
15595159,0.8930054,0.66277313
15597924,1.5956459,1.08004
15602668,1.0177708,0.7420311
15611796,0.90720177,0.66173744
15620686,0.9107418,0.6534672
15625597,1.5662785,1.0118675
15630313,0.83984756,0.5896206
15635733,1.4606647,1.0156174
15641198,0.9691353,0.69078636
15651343,1.1871624,0.8769131
15656318,1.0060463,0.74487305
15700112,1.0171967,0.74031067
15710022,1.6916275,1.1282063
15802050,0.79815674,0.4776001
15809551,0.8412361,0.5525303
15819289,0.9777012,0.6818447
15827462,0.88921547,0.66970444
15835146,1.0320206,0.7577362
15841584,1.5413036,1.0328712
15846480,0.966095,0.7150459
13702204,1.181921,0.83530045
13703674,0.854805,0.60577965
13706341,1.6485729,1.1064396
13709148,0.9671078,0.7085285
13709940,0.91552544,0.70342255
13715538,0.93507004,0.63845444
13722616,1.5631905,1.0642891
13727900,1.1257248,0.8211231
13731702,1.1011791,0.825758
13735227,0.92534447,0.68452454
13736681,0.97927475,0.723299
13739420,1.0445328,0.75135803
13744253,1.4604816,1.0279388
13746725,1.2689362,0.92297935
13747962,1.0282574,0.76672935
13751239,0.9066162,0.6344032
13773122,1.0137577,0.7338333
13777291,0.9847336,0.7319889
13783517,1.24576,0.9057083
13787627,1.6718159,1.1450386
13792384,1.6088753,1.0872917
13796727,1.1721783,0.8901348
13797998,1.5964241,1.0954723
13803505,0.907711,0.66228867
13806973,0.8508549,0.5572777
13809907,1.0539703,0.7579899
13811995,1.6956158,1.1160336
13815864,1.3017025,0.97333145
13817837,1.127945,0.8357086
13833470,1.6657143,1.1272011
14570467,1.3767071,1.0332184
14582105,1.1398182,0.8122406
14593754,1.247839,0.8972378
14623009,1.5704212,1.0364819
14642197,1.2239361,0.932148
14671125,1.1268005,0.83431244
14674761,0.92944336,0.6822262
14681035,1.1942005,0.8826275
14687755,1.3914356,0.9745102
14696152,1.4327545,1.0042725
14706696,1.4454994,1.012825
14720586,1.5580254,1.0336704
14747624,1.4803276,1.0281487
14757930,1.235815,0.9234371
14774114,1.3681946,0.9998989
14784534,1.5726986,1.0648594
14789969,1.5551834,1.0543938
14809907,1.0675507,0.7984066
14814240,0.9053478,0.6583328
14815347,1.1231651,0.8336258
14822490,1.0994034,0.82296944
14829299,1.4097366,0.9392853
14837489,0.88866043,0.6282902
14841935,1.6201057,1.1186581
14847632,1.2438889,0.93297005
14861046,0.8854904,0.6796913
14875628,1.6064625,1.1035671
14883341,1.2469387,0.93522453
14910181,1.517107,1.0516586
14916080,1.7443657,1.1775455
14961745,1.0498028,0.77802086
14967953,1.1556435,0.8790817
14978116,1.5608139,1.0663757
15018060,1.6383781,1.1071358
15037053,0.6865654,0.49554634
15134529,1.6313267,1.1006966
15151456,1.2621269,0.93022156
15157618,1.6778297,1.1234207
15165513,1.4275188,1.0136776
15172289,1.4864197,1.0431881
15187265,0.8118019,0.5347252
15197400,1.5798035,1.0891266
15227041,1.1586819,0.8878021
15239966,1.2933159,0.9162731
15250310,1.5728512,1.0775108
15258678,1.0560093,0.76431656
15265736,1.1360435,0.8373871
15289521,1.5121174,1.0414944
15964287,0.9302845,0.6205807
15973150,1.7248554,1.1567097
15990651,0.943058,0.7047405
15996483,1.0423298,0.7541752
16001262,1.7622471,1.1876659
16005099,1.2256775,0.87145805
16009894,1.0418262,0.7949085
16012583,1.6765862,1.1397686
16030140,1.6522045,1.1182766
16036384,0.8903446,0.6122894
16041950,1.3446903,0.9861202
16056372,0.9506664,0.7035446
16062295,1.5030613,1.040966
16072005,1.2175922,0.936821
16079259,1.1787643,0.87314796
16085015,1.1429234,0.8266506
16100140,1.223568,0.9130707
16123379,1.1296768,0.84212303
16135805,1.355341,0.9676933
16140911,0.9418545,0.67067146
16164661,0.9575691,0.6994839
16166272,0.9963455,0.7172737
16167926,0.8410568,0.590395
16176357,1.3450432,0.90844727
16179868,1.559351,1.052145
16185809,1.4710636,1.0326271
16190253,0.80093765,0.61369133
16191775,0.84264946,0.61684036
16193648,0.8015461,0.4775753
16199414,1.4851284,1.020258
16204628,1.5029678,1.0230522
16229686,1.5770016,1.0734997
16233064,1.5964146,1.0415287
16237006,0.76740074,0.46689034
16246725,1.6386108,1.1064129
16253922,1.0553265,0.76255226
16257031,1.1900463,0.8617344
16262528,1.5385857,1.0633488
16275866,1.6483555,1.1056061
10014009,0.9378166,0.6613636
10021713,1.0008526,0.7343826
10023059,0.7997093,0.5398998
10026632,0.9321232,0.65971184
10027821,0.9377289,0.6984577
10029007,0.91986465,0.63199043
10030067,0.8909435,0.5237675
10030980,1.0029087,0.7085781
10031997,1.012104,0.71175575
10038409,1.547102,1.0689373
10039760,1.2318459,0.8644581
10044250,1.047823,0.7463169
10045344,0.87737274,0.5806465
10048612,0.77253723,0.5529976
10056399,1.0319233,0.7209091
10059491,0.90654945,0.6217041
10061898,1.1250286,0.83823395
10072760,1.0157051,0.74588394
10074040,0.9841614,0.70897293
10075160,0.9326172,0.6656971
10076354,0.8162365,0.4858055
10078536,1.1682606,0.78484726
10081570,0.9441776,0.6864128
10430183,0.92375565,0.664938
10431234,0.9282646,0.65839577
10435971,0.9292488,0.67217827
10438464,0.9707489,0.700119
10441838,1.021843,0.75128365
10443503,0.9988022,0.69875145
10447830,1.0965405,0.7835579
10450102,1.0166931,0.7259636
10451080,0.75385475,0.5064049
10467986,0.86107063,0.56048393
10470274,0.8932247,0.59666634
10473451,1.1277676,0.8378334
10476385,0.93816376,0.63271904
10477260,1.4044647,0.9931698
10479082,0.9732857,0.68717194
10485459,0.903492,0.6783962
10487263,1.4127426,0.9611931
10493262,0.9057026,0.61411095
10507083,1.0180779,0.764164
10508211,0.8513603,0.5809803
10508997,0.78294945,0.5789032
10509868,0.9780903,0.7741451
10515382,1.0743542,0.75795555
10520697,1.5614662,1.0744915
10525702,0.94571114,0.733654
10526687,0.9606762,0.6862278
10534861,0.9806671,0.7276192
10542488,0.9819641,0.71107674
10559001,1.0901756,0.82769585
10564851,0.99077225,0.73404694
10566589,1.3482971,0.95370865
10567567,0.95528793,0.68777466
10570406,0.8869381,0.5776272
10575287,0.9284706,0.6640625
10604961,1.615282,1.0816689
10606631,1.2028465,0.9034233
10608672,0.9507561,0.6727123
10609464,1.2686348,0.9328327
10613617,1.6742554,1.1370296
10615048,0.88840866,0.5345192
10616039,0.95139694,0.6746597
10617795,1.601656,1.0951462
10624028,1.1438046,0.79735947
10624966,1.5668507,1.0692043
10625818,1.619484,1.1000996
10629927,1.2022705,0.7849426
10642204,1.2942257,0.9747677
10649316,1.1533356,0.8668442
10653919,1.0382519,0.764801
10655576,0.7479553,0.4797039
10658007,1.5862865,1.0354462
10661222,1.6316338,1.0980759
10664750,1.3045158,0.94286346
10665677,1.2184944,0.9037819
10667288,1.1913986,0.84762573
10668209,0.68543816,0.40058708
10670174,1.2024555,0.7388325
10687443,1.324997,0.9444332
10690127,1.4221458,1.0296917
10692477,1.6328087,1.1038227
10694572,0.85009384,0.6001797
10697455,1.6215668,1.1035099
10701959,1.2817898,0.9068222
10705995,1.0154572,0.69851494
10738667,1.0149517,0.7326393
10744411,1.4452953,1.0068321
10752582,1.3263416,0.9679241
10753341,1.6173801,1.108242
10754647,1.086853,0.788538
10763261,1.0544987,0.78910065
10766286,0.8198528,0.56489944
10767899,0.9513836,0.58457565
10771908,1.0457916,0.81318665
10774875,0.97042465,0.7450161
10775512,1.3208294,0.924469
10779975,0.9385357,0.6388264
10793821,1.5779457,1.0732918
11140837,1.3362846,0.9540329
11149102,1.1051197,0.8259659
11151016,1.2363796,0.8677006
11176936,0.9739647,0.70246315
11184250,1.0764999,0.8166771
11204619,0.86486626,0.5658245
11247395,0.94299126,0.63355255
11248899,1.137825,0.8715515
11275505,0.95186615,0.683054
11276283,1.1272068,0.84784126
11295928,1.1125736,0.83044624
11339148,1.1322365,0.802042
11803312,1.5841217,1.0336208
11893576,1.2287006,0.8894024
11907564,1.2419357,0.92611504
11946355,1.4250145,1.0160007
12070068,1.3960896,0.9836807
12089856,1.2083359,0.91067886
12099013,1.5014725,1.0366821
12100015,1.5187073,0.96961975
12103691,1.6275826,1.1123905
12107971,1.1390495,0.87363815
12109008,0.97857857,0.70929146
12110269,1.6933918,1.1341553
12113388,1.4419479,1.0348167
12115375,1.5979137,1.0887966
12116602,1.2709103,0.93364525
12118868,1.6154556,1.0957413
12125394,1.5859089,1.0916309
12127248,1.2259026,0.87241364
12129529,1.6607304,1.1234035
12135390,1.7023182,1.1456547
12138520,0.9859257,0.69690704
12143703,1.0348129,0.7694073
12145072,1.543869,1.0578423
12149159,1.5117893,1.0532227
12152678,1.0162735,0.7398777
12154475,1.0064182,0.7540169
12157781,1.0806732,0.7879658
12159163,1.3706169,0.99199295
12164584,1.6333694,1.106432
12167142,1.1051292,0.85691833
12167959,0.8687172,0.61289215
12176836,1.1215763,0.7936764
12178298,1.1920509,0.874733
12180229,0.99487877,0.68875885
12181022,0.9262371,0.68868256
12183210,0.82834053,0.52427864
12184457,1.2491493,0.90589523
12187582,1.3647022,0.9361191
12190346,0.99700356,0.69112587
12198852,1.7203999,1.1643295
12200590,1.186964,0.8834286
12201835,1.2554817,0.9153671
12206164,1.6144447,1.0955467
12211754,1.0287819,0.7937927
12557262,1.3482208,0.92913246
12562416,1.2128525,0.92720604
12575320,1.5041885,0.9749737
12639794,1.0145073,0.71702576
12641632,1.6004581,1.0756683
12648880,1.1617184,0.88629913
12654694,0.7363739,0.4026184
12657292,1.2472267,0.90413857
12657995,1.2076511,0.90102005
12659357,1.1690865,0.86367035
12669729,1.384552,0.9657345
12681787,0.9462223,0.7088947
12683166,1.2717953,0.9116192
12699140,0.8638611,0.5832844
12706837,0.9724598,0.717062
12712402,1.6448479,1.1074123
12713421,1.664051,1.1285934
12718162,1.3324432,0.9409561
12724544,0.8618946,0.5589256
12726282,1.4428406,1.0132275
12728081,0.8238239,0.598753
12731699,1.6908417,1.1287498
12733127,0.80145264,0.5254555
12742443,1.5987263,1.0796547
12744882,1.071989,0.744133
12750566,1.5093288,1.0692024
12755177,0.9611969,0.705307
12757861,1.5318756,1.0411968
12759146,1.4665318,0.9761753
12764318,0.9378071,0.7064419
12765204,1.232626,0.90299225
12767854,0.97610664,0.6629162
12777207,1.2704887,0.89873505
12787952,1.173029,0.86284256
13161540,0.96964645,0.65418243
13163161,0.8300686,0.5736599
13164340,1.6721535,1.0988579
13184671,1.6040039,1.0903149
13190588,1.4269371,1.0335922
13195729,1.3456326,0.95101357
13197332,1.1097527,0.8139858
13207800,1.1523666,0.8623924
13212926,1.1244926,0.8311157
13214973,1.0239239,0.71601677
13215580,0.8111839,0.50678253
13217143,0.94491386,0.70248795
13220029,0.97288704,0.6960335
13229529,1.2523499,0.940361
13232101,1.6152744,1.0850792
13239981,0.9601364,0.67619514
13241493,1.2889614,0.96404266
13244041,1.2129555,0.9084301
13246030,1.5780983,1.0835629
13246181,1.0578079,0.7629738
13247554,1.6142635,1.0644131
13251388,1.5037117,1.0336876
13255951,1.5787487,1.0538788
13263389,1.3102455,0.93244743
13265394,1.1145782,0.80189514
13277309,0.9113579,0.6472511
13284138,0.90745544,0.6173992
13285280,1.0342865,0.7594662
13296286,1.2162495,0.90389633
13297841,1.1233597,0.8274517
13300496,1.157486,0.8222351
13303313,1.0206928,0.67474556
13632283,1.5077381,1.0436783
13633592,1.5805283,1.0371761
13635667,1.6293602,1.0986881
13638551,1.5717525,1.0644493
13639821,1.0058765,0.73155785
16284846,1.3787441,0.9826317
16287110,1.6119614,1.0663166
16291700,1.0566864,0.79790115
16300532,1.0226345,0.7967644
16331602,1.075367,0.7966709
16342999,1.0141602,0.78214836
16347100,1.028698,0.7291775
16351397,1.5789738,1.0706902
16369839,1.6349792,1.0860653
16376965,1.4324856,0.96673584
16394337,0.8849983,0.67578506
16403899,1.620554,1.0828934
16409437,1.432909,0.98366356
16433030,1.622303,1.0850906
16454620,1.0403385,0.78691864
16462661,1.4331093,1.0514107
16477549,0.923584,0.65407753
