#OK
#SQL= SELECT              
#	         gal.GalaxyID          as id,    
#	         gal.HalfMassRad_Star  as half_mass_r,    
#	         gal.MassType_Star     as mass,    
#	         gal.StarFormationRate as sfr,  
#	         gal.SubGroupNumber    as subgroup_number  
#	     FROM       
#	         RefL0100N1504_SubHalo as gal      
#	     WHERE        
#	         gal.Snapnum = 27
#	     AND
#	         gal.StarFormationRate > 0
#MAXROWS UNLIMITED
#QUERYTIMEOUT 1800 sec
#QUERYTIME 23 millisec
#COLUMN 1 name=id JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=half_mass_r JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=mass JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=sfr JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=subgroup_number JDBC_TYPE=4 JDBC_TYPENAME=int
id,half_mass_r,mass,sfr,subgroup_number
7473952,3.831668,2.9703144E7,0.002221263,0
7474021,3.0227334,4.66324E7,0.007264264,0
7474246,3.800671,5.22724E7,0.017945793,0
7474444,1.5875363,6.8038256E7,0.008094541,0
7474540,2.8553634,8.7607096E7,0.0013816769,0
7474727,5.1790996,1.1404065E7,0.0019164984,0
7475075,4.1631317,8.9915928E7,0.0030533555,0
7475251,4.349419,3.3974256E7,0.011344306,0
7475310,2.8564227,3.6072784E7,0.0014005613,0
7475769,3.2489123,1.44095488E8,0.015458641,0
7475854,3.3540018,6.8800224E7,0.002965096,0
7475907,1.3957186,4.7812072E7,0.010113966,0
7476058,3.9757364,6.3457368E7,0.0055463864,0
7476179,2.8684406,4.747234E7,0.004246583,0
7476305,3.2379704,7.3698608E7,0.0013622133,0
7476530,3.39312,7.2917864E7,0.008624623,1
7476631,2.6147823,8.7369304E7,0.02054114,0
7476746,3.2714963,8.8755528E7,0.003587685,0
7476835,2.5742495,9.379692E7,0.010566375,0
7476907,4.762708,6.441544E7,0.005905704,0
7477951,2.8826468,7.1775168E7,0.0075050592,0
7478154,2.2319071,1.10438672E8,0.0045398683,0
7478463,2.6563158,8.9546312E7,0.010086244,0
7478576,3.881332,1.18085176E8,0.00925687,0
7478821,2.9979472,1.15789432E8,0.013890185,0
7478914,2.878381,8.7363504E7,0.0072555235,0
7479068,2.6846707,2.141407E7,0.007521217,0
7479723,2.7053006,9.4010088E7,0.0053032273,0
7480193,3.3196507,7.9497584E7,0.007093564,0
7480474,5.22686,2.4931548E7,0.0073207943,0
7480654,1.8710059,3.6171324E7,0.0039949287,0
7480754,2.6376758,8.013808E7,0.015635531,0
7481055,3.7628114,5.2759768E7,0.004131248,0
7481407,3.6876168,6.4821816E7,0.006609638,0
7481695,2.7121594,4.2611432E7,0.010332624,0
7481887,3.440103,5.1070056E7,0.0020313507,0
7482190,4.6142178,6.5864044E7,0.001875561,0
7482396,4.343966,2.8732684E7,0.005097619,0
7482513,2.7315826,5.9268192E7,0.0095925825,0
7483248,3.600022,7390821.5,0.0034131992,0
7483449,3.3182516,8.713008E7,0.008226737,0
7483528,2.5521374,9.1668168E7,0.01968269,0
7483596,3.4632454,6.2787268E7,0.0070021986,0
7483707,2.6726604,6.6534248E7,0.002473898,0
7483875,3.523527,3.4386708E7,0.009019189,0
7483998,2.3809268,1.42201376E8,0.015355961,0
7484194,5.230161,7.1622192E7,0.0023796877,0
7484352,5.2040005,4.3913672E7,0.010530134,0
7484497,2.5166001,5.0730748E7,7.818592E-4,0
7484714,4.158965,5.77676E7,0.0015971786,0
7484813,4.1535997,2.387265E7,0.0013922148,0
7485150,6.786163,9665871.0,7.2663114E-4,0
7485367,2.7652318,8.6840488E7,0.011821345,0
7485598,4.615179,3.9317476E7,0.0069805705,0
7485860,2.6242647,7.6335216E7,0.0025985276,0
7485931,4.5853786,6.97762E7,0.0036885196,0
7486226,3.719191,5.7771868E7,0.008578079,0
7486311,1.4283388,5.602418E7,0.019625412,0
7486404,3.9530113,4.305854E7,0.005497233,0
7486566,1.7526573,7.9150768E7,0.017103741,0
7487181,1.9891176,9.7364384E7,0.00366524,0
7487375,3.955567,5.7463608E7,0.004072073,0
7487769,4.005894,1.8582674E7,0.003094389,0
7487984,3.9019246,3.7298732E7,0.007079237,0
7488077,6.429587,1.847133E7,0.0104928855,0
7488341,3.4399288,5.8655784E7,0.0052419677,0
7488439,1.8071756,5.415026E7,0.0015135903,0
7488567,4.315371,3.3342042E7,0.010851818,0
7488839,3.5032675,5.29696E7,0.0043109274,0
7489263,1.918976,1.4727351E7,0.0031117531,0
7489801,2.8995345,8.4461088E7,0.0023823592,0
7490435,1.9626056,1.22712752E8,0.02978541,0
7490828,6.629897,2.7233574E7,0.0014255899,0
7490926,3.5641391,3.5637904E7,0.008135795,0
7491073,3.8769882,9704732.0,8.2375365E-4,0
7491283,2.502493,1.0865608E7,0.0022686045,0
7491717,4.861261,3.4973384E7,0.004463021,0
7491833,2.774959,1.05992432E8,0.008801141,0
7491940,3.455177,5.9734452E7,0.009068824,0
7492166,2.2163548,3.8807852E7,0.0021026009,0
7492243,2.0497563,1.17854344E8,0.017139673,0
7492717,3.9312775,4.9253256E7,0.002341195,0
7492796,2.6295788,8.5911608E7,0.007820842,0
7493039,2.717301,4.1398796E7,0.0035962716,0
7493319,3.261015,4.4705692E7,7.6554937E-4,0
7493417,2.8421493,5.9630896E7,0.014216094,0
7493825,4.207381,7.1940376E7,0.007423662,0
7494078,1.491914,7.3241664E7,0.024269,0
7494315,3.4300559,1.03584296E8,0.0071819,0
7494532,4.678545,3.8777732E7,0.003870851,0
7494659,2.5966692,4.678272E7,0.005299834,0
7494972,2.8266225,1.05169E8,0.0037680164,0
7495314,2.677836,1.05956336E8,0.021396395,0
7495536,2.3703842,1.9696264E7,7.031595E-4,0
7495737,2.7990499,6.8716088E7,0.0074042827,0
7496100,2.874439,2.02868096E8,0.05735353,0
7496540,3.4724753,6.4566724E7,0.006663457,0
7497009,2.7849023,6.2115848E7,0.008077622,0
7497153,2.48449,6.771124E7,0.008261573,0
7497380,1.8221833,8.3642992E7,0.100616604,0
7497441,2.676438,5.106504E7,0.0014667371,0
7497534,4.713035,5.1588496E7,0.0037781685,0
7497948,2.6181405,3.9928568E7,0.003075479,0
7498171,4.298957,4.9466024E7,7.001969E-4,0
7498245,2.70421,4.2265264E7,0.00906889,0
7498427,2.172624,1.8824466E7,0.013152872,0
7498593,4.712611,1.8683514E7,0.0028755686,0
7498865,2.8731072,5.9108688E7,0.012204579,0
7499095,3.0898082,9.5300544E7,0.0080053015,0
7499233,2.295037,1.10009928E8,0.002739681,0
7499336,1.729802,4.4496496E7,0.004503878,0
7499462,2.1210833,4.0867872E7,0.027082516,0
7499611,2.40896,2.4934068E7,6.9655257E-4,0
7499779,3.6393447,4.4705824E7,0.007891906,0
7499983,2.6400578,5.091966E7,0.0014259601,0
7500093,4.2052193,2.0561286E7,7.0419116E-4,0
7500635,4.498591,2.9436138E7,0.0057185395,0
7501177,3.7445178,2.3310652E7,0.01756065,0
7501416,2.781806,3.3946528E7,0.004335126,0
7501674,3.422968,4.7025164E7,0.0054153064,0
7501743,1.6360643,1.893948E7,0.0050610686,0
7502266,2.494646,7.3143936E7,0.010183531,0
7502552,2.0863795,5.221946E7,0.006805354,0
7502652,2.9605172,5.200454E7,0.0078732455,0
7502791,2.3663104,1.3113518E7,0.0023402646,0
7502842,2.7547271,1.34337232E8,0.0022923248,0
7502938,2.3864672,3.6423528E7,0.014032106,0
7503158,4.235039,5.80712E7,0.0023293581,0
7503275,3.5455225,3.294095E7,0.006177985,0
7503543,2.6030319,4.5877004E7,0.007898355,0
7503630,3.2887564,1.269822E8,0.0030052448,0
7503705,2.75145,8.0655896E7,0.019353358,0
7503867,2.646639,4.3971664E7,0.004523749,0
7504070,2.789187,4.9299624E7,0.010509097,0
7504194,7.0308175,1.8077032E7,0.0070076836,0
7504451,4.100243,3.422866E7,0.0044904323,0
7504591,3.4066384,4.064998E7,0.005473072,1
7504820,2.4178498,8.0479648E7,0.014318747,0
7504928,3.922827,4.7300096E7,0.0052579935,0
7504984,2.7985895,7.2527912E7,0.006127453,0
7505192,3.3120682,1.14013616E8,0.009026688,0
7505605,1.5035198,1.9918794E7,0.014196651,0
7505936,3.3097355,1.23051952E8,0.011387128,0
7506024,5.132962,4.958232E7,0.0014741083,0
7506222,1.646833,4.897242E7,7.517436E-4,0
7506559,3.5351913,4.7645812E7,0.009303313,0
7506822,2.9939988,8.8648936E7,0.009005683,0
7507057,2.8598378,8.0899608E7,0.0061690127,0
7508507,3.1770272,4.6146148E7,0.002924146,0
7508666,2.99727,5.3987356E7,0.0014060215,0
7509548,1.6119899,6.8992208E7,0.009132616,0
7509769,2.2744858,1.07175056E8,0.00498861,0
7509836,2.5204332,2.8331296E7,0.0023051044,0
7510024,4.0184445,1.9157668E7,0.010907307,0
7510142,3.6867073,9.508592E7,0.0041298578,0
7510257,5.271313,2.0448114E7,0.0023054746,0
7510994,2.8831189,7.3634648E7,8.22969E-4,0
7511086,1.9620557,2.1041516E7,0.0041698474,1
7511329,2.3316555,5.1605248E7,0.0071074786,0
7511411,2.4753666,8.5033536E7,0.008973334,0
7511483,3.9180176,4.289768E7,0.0028474932,0
7511532,4.0623746,7.8143256E7,0.009052796,0
7511998,0.6894175,1.8994106E7,0.011228582,0
7512345,1.7499975,2.4498292E7,0.0058440315,0
7512427,2.9681425,7.2673664E7,0.0128996745,0
7512523,4.5450788,2.1635158E7,0.0054808627,0
7512954,3.021965,9.0008936E7,0.010070903,0
7513061,3.6676192,4.8465216E7,0.004263967,0
7513652,1.4051389,2.8005666E7,0.02526217,0
7513801,2.0837555,6.739512E7,0.01034232,0
7513905,4.152353,3.4218672E7,0.015835017,0
7514201,2.7207615,4.6133096E7,0.012325978,0
7514489,3.282323,5.5972476E7,0.006048903,0
7514561,2.61833,8.63846E7,0.019768102,0
7514935,5.5955873,3.5476492E7,7.937733E-4,0
7515038,2.9529371,3.61589568E8,0.009467891,0
7515221,2.7469804,5.3297156E7,0.0050256136,0
7515452,3.22446,4.4354048E7,8.293732E-4,0
7515662,3.2182143,8.1101848E7,0.012515696,0
7516043,4.928734,6.9437864E7,0.0021551903,0
7516167,2.7240868,2.04797088E8,0.01170532,0
7516443,2.3690424,7.691676E7,0.00206387,0
7516627,2.1739917,7.9271488E7,0.009723479,0
7516710,3.1113048,3.5732072E7,0.0030089433,0
7516793,2.3749785,4.9172616E7,0.01774162,0
7516913,2.5187645,1.1441388E8,7.39238E-4,0
7517044,2.2989986,6.358622E7,0.018888257,0
7517805,3.1661491,8.1881952E7,0.01313793,0
7518042,3.777407,4.1415316E7,0.0049318606,0
7518131,2.803946,2.513891E7,0.0013817603,0
7518234,3.1230822,2.392369E7,0.014969345,0
7518497,4.0470924,8.7242208E7,0.0361082,0
7518906,2.565763,9.6764936E7,0.01037651,0
7519153,2.943428,3.2861394E7,0.012957111,0
7519772,3.103525,5.5445912E7,0.015451936,0
7519880,4.115336,3.3174536E7,0.0061394046,0
7519980,4.311279,3.8915892E7,0.007705463,0
7520069,2.6414454,5.8034748E7,0.015940541,0
7520202,3.0325484,1.39908608E8,0.016344504,0
7520408,1.1231701,3.2714382E7,0.004380727,0
7520483,5.2024055,1.9641552E7,0.006467269,0
7520627,2.4902573,1.14119776E8,7.692399E-4,0
7520831,2.9698637,3.8188124E7,7.039742E-4,0
7521134,3.416205,1.5043648E8,0.0152194435,0
7521256,3.4738479,5.2351028E7,0.0036878306,0
7521337,3.1061263,3.6464984E7,0.003806099,0
7521453,2.3742816,3.2140272E7,0.0051221345,0
7521594,2.9245179,1.4073204E7,0.0033934403,0
7522874,3.4096346,6.7092084E7,0.013200613,0
7522950,3.2133534,8.6198104E7,8.8919007E-4,0
7523035,2.405169,5.05124E7,0.012612211,0
7523137,2.455306,5.20969E7,0.008652169,0
7523976,3.1123304,6.7342816E7,0.009049199,0
7524106,0.9778412,2.1335496E7,7.383684E-4,0
7524489,3.4504616,4.7354808E7,0.0043750866,0
7524597,3.567026,1.8516834E7,0.009323865,0
7524779,3.8124182,5.2358176E7,0.0073411157,0
7525074,2.8743012,1.3336896E8,0.012583571,0
7525671,3.6144047,1.09738224E8,0.0060935942,0
7525890,2.1256106,4.4490284E7,0.007191592,0
7525995,3.7132595,6.717244E7,0.0029860467,0
7526086,4.3014927,8.2239912E7,7.8764936E-4,0
7526360,3.029903,4.1250592E7,0.004312017,0
7526543,3.2588506,7.0093096E7,0.0046745683,0
7526711,2.9475775,1.07759272E8,0.011828786,0
7526957,3.4678168,5.0682404E7,0.0060402164,0
7527168,3.043238,4.7926352E7,0.014242821,0
7527351,3.1077669,1.50855312E8,0.009393391,0
7527675,2.1360114,5.6583784E7,0.011329432,0
7527811,2.721298,4.2631648E7,0.0044992333,0
7528135,3.3500302,1.01954496E8,0.0032942272,0
7528309,1.1607826,2.8574322E7,0.024420017,0
7528425,2.6042542,1.3260204E8,0.007957658,0
7528550,3.4040382,4.14419808E8,0.019402815,0
7528646,2.270581,2.993479E7,0.011020822,0
7529271,3.4624116,1.3251432E7,0.009457742,0
7529525,7.752197,2.0176318E7,0.0028841174,0
7529602,2.4017718,8.234296E7,0.008861235,0
7529701,3.271652,3.7507504E7,0.0039426857,0
7529818,3.0380776,3.3760488E7,0.015028102,0
7530200,5.260778,5.570846E7,0.006223258,0
7530497,3.2427354,4.5617844E7,0.013632392,0
7530614,2.0318377,6.0578648E7,7.438483E-4,0
7530923,3.4374528,7.5841272E7,0.012747551,0
7531435,4.903926,4.2026856E7,0.0039827735,0
7531601,4.088127,6.5684336E7,0.0028916416,0
7531663,3.1375942,1.16996944E8,0.002266489,0
7531752,3.3562117,5.6870776E7,0.0050640763,0
7531856,5.946538,2.4068814E7,0.0023635104,0
7532053,2.3669376,4.7355248E7,0.0032384938,0
7532350,2.267146,5.3673056E7,0.0039874846,0
7533116,2.6717217,5.1067168E7,0.0013149881,0
7533528,4.845473,4.75485E7,0.007011069,0
7533758,3.549572,7.1632552E7,8.520452E-4,0
7534276,5.5405893,5.0724944E7,0.0054621445,0
7534564,5.07503,3.5421372E7,0.012682768,1
7535019,3.092093,4.1242452E7,0.0072829514,0
7535251,3.7745156,6.3155896E7,0.002485638,0
7535335,4.1728244,1.995543E7,0.0035750817,0
7535515,2.8986344,6.1517792E7,0.011005461,0
7535675,2.3976793,4.9420764E7,0.011610037,0
7535898,3.6811657,4.1119876E7,0.006571065,0
7536341,3.2035363,1.04478936E8,0.001395447,0
7536426,2.7689495,2.450464E8,0.0468684,0
7536510,3.173244,4.7543044E7,0.011542239,0
7536696,5.265409,3.36778E7,0.0017357627,0
7536781,3.5050828,5.5368888E7,0.0031031142,0
7536823,8.961573,1.5895496E7,0.0022569224,0
7536917,2.609913,8.4196504E7,0.008593014,0
7537005,3.2337315,3.4161256E7,0.0071390946,0
7537257,0.986548,2.2180764E7,0.0032585908,2
7537586,2.6357043,6.8165336E7,0.0060915123,0
7537671,1.5171889,1.6403002E7,0.010433291,0
7538046,2.3074946,8.2775528E7,0.010995257,0
7538694,4.4952083,4.4877428E7,0.004319217,0
7538906,3.9634244,1.11109416E8,0.017112833,0
7539259,3.6118782,5.5887544E7,0.0069254884,0
7539537,3.2483075,4.6745804E7,7.078877E-4,0
7539643,3.193951,4.7881488E7,0.006157791,0
7539815,3.6739738,8.7622896E7,0.0072996006,0
7539920,2.5981576,5.0564112E7,0.0026368056,0
7540347,2.2768204,2.834203E7,0.005124879,0
7540651,2.9357316,1.35714944E8,0.0046451204,0
7540711,2.85597,9.1951984E7,0.012457821,0
7541086,2.8029974,1.07096152E8,0.011294629,0
7541175,2.1915345,4.7772348E7,0.02697364,0
7541542,2.4019113,4.2908084E7,0.014221589,0
7541645,3.1248376,1.9246718E7,0.009117742,0
7541953,2.5554237,4.7729484E7,0.00213128,0
7542243,1.5128715,4.9563164E7,0.0036849584,0
7542328,1.8109767,1.31090944E8,0.04256719,0
7542434,2.2766378,1.8021194E7,0.008966753,0
7542583,2.675302,8.6224912E7,0.005601231,0
7542699,2.2097216,5.1309132E7,0.013552023,0
7543118,2.5804605,1.2445776E8,0.0171771,0
7543646,3.4737554,1.908827E7,7.110149E-4,0
7543722,3.6856747,4.1732192E7,0.0017139004,0
7543855,2.4872603,3.656136E7,0.007240668,0
7543950,3.4008374,4.2514344E7,0.008800732,0
7544924,2.5021362,2.85979968E8,0.0075283297,0
7545006,2.8821356,6.4445628E7,0.016252737,0
7545745,4.0777235,5.4115636E7,0.0051450417,0
7545828,3.7440124,3.502122E7,0.0036954086,0
7546005,2.347109,6.301878E7,0.00787537,0
7546111,2.6863303,1.24691696E8,0.013705954,0
7546609,2.416651,4.5052572E7,0.0036797568,0
7546693,3.1017382,5.8602328E7,0.01569892,0
7546927,1.9705364,8677502.0,0.0024573994,0
7547019,1.163326,9843679.0,0.010126535,1
7547082,9.456257,1.98459E7,0.0055075223,0
7547106,3.2157493,1.12894056E8,0.0039581223,0
7547203,3.6279776,3.7591184E7,0.003670888,0
7547325,4.234309,1.9820276E7,0.015352321,0
7547432,2.9862545,6.9370552E7,0.0024141767,0
7548158,3.6606243,3.7269768E7,0.0050606877,0
7548372,2.7738128,4.4631204E7,0.0022274316,0
7548786,3.62314,4.2168364E7,0.0100650685,0
7549376,2.4236531,6.634486E7,0.01728662,0
7549577,2.4194605,4.3025368E7,0.005864423,0
7549919,4.1975365,6.8221976E7,0.008103054,0
7550059,4.1942415,3.3412296E7,0.002200023,0
7551780,2.0213635,4.9921212E7,0.016387263,0
7551882,2.5173626,1.9002116E7,0.008151676,0
7551917,2.386843,1.43377616E8,0.0052439687,0
7551983,3.4317691,7.012692E7,0.012346199,0
7552173,2.1417725,3.8539832E7,0.003951817,0
7552237,4.124943,3.329378E7,0.0061897556,0
7552343,3.3095446,5.2718764E7,0.0060451324,0
7552856,3.4110022,1.10925504E8,8.620375E-4,0
7553015,2.2182949,2.5246526E7,7.2661176E-4,1
7553275,2.8224497,7.0807128E7,0.019512776,0
7553372,3.75573,8.0451088E7,6.9172826E-4,0
7553495,3.1215947,5.3845052E7,0.0032413816,0
7553866,3.376966,4.062354E7,0.011087269,0
7554370,2.4134243,6.1982836E7,0.005386101,0
7554461,2.9989247,8.5288512E7,0.008210804,0
7554988,2.501515,3.612714E7,0.028897401,0
7555292,2.971291,8.6718936E7,0.0098544955,0
7555522,3.4101894,1.9880142E7,0.0042489595,0
7555977,6.0304723,2.0130522E7,7.296864E-4,0
7556098,2.948155,7.2147416E7,0.015412961,0
7556591,2.4123101,4.9396344E7,0.011660411,0
7556763,2.8550088,5.6365412E7,0.010005299,0
7556869,3.6783147,8.0983664E7,0.00640235,0
7556950,3.6911578,4.70611E7,0.0058254786,0
7557047,2.4044533,5.8736192E7,0.017766949,0
7557284,4.466836,4.5045736E7,0.0072331387,0
7557358,2.5762405,1.58586384E8,0.012922275,0
7557530,3.9856765,5.9235632E7,0.012628129,0
7557675,3.9893742,3.6383128E7,7.0823653E-4,0
7558137,3.6335847,1.838898E7,0.003021679,0
7558476,2.752887,1.35329904E8,0.00645122,0
7558649,3.7908936,7.959792E7,0.00194187,0
7559444,8.632007,6.2661284E7,0.0030417866,0
7559622,2.814602,9.23852E7,0.0093689505,0
7559828,5.3753767,3.1472608E7,7.6435326E-4,0
7560214,3.3184924,8.4776016E7,0.01401025,0
7560494,2.9122987,6.1376128E7,0.0073147146,0
7560609,3.1945288,7.2446264E7,0.0073550963,0
7560704,3.7283642,5.3323436E7,0.0015880238,0
7560857,4.083832,6.1319244E7,0.006556641,0
7560981,3.6624978,4.1607824E7,0.0044340435,0
7561068,3.2287905,4.72715872E8,0.046198737,0
7561733,2.4796999,7.5913544E7,0.0059196856,0
7562511,3.0471678,2.809942E7,0.015631204,0
7562585,1.938471,4.2398352E7,0.02351066,0
7563440,4.2116113,5.3951708E7,0.00588034,0
7563695,3.039847,1.0542276E8,0.013486082,0
7563769,5.844491,4.0077584E7,0.0015667264,0
7563995,0.0,0.0,0.001068089,1
7564055,1.974866,2.89014E7,0.020474143,0
7564310,4.067233,5.842624E8,0.055740945,0
7564414,3.6751065,5.0344272E7,0.0016039074,0
7564621,3.2542253,3.3294098E7,0.014062166,0
7565038,3.8177514,3.45733056E8,0.038021564,0
7565222,3.4406857,4.7742212E7,0.0052147144,0
7565296,3.6529229,5.65449E7,7.186279E-4,0
7565481,2.4323196,4.3015028E7,0.009387477,0
7565861,2.5361743,6.290876E7,0.0016303225,0
7565940,2.752755,1.14723864E8,0.004520944,0
7566019,3.3982432,2.0798862E7,0.0075903093,0
7566112,3.0976727,8.7949712E7,0.017765945,0
7566171,5.5990047,2.794268E7,8.67931E-4,0
7566591,3.0409849,1.00536568E8,0.016612817,0
7566773,2.0706944,6.6760056E7,7.6965976E-4,0
7567371,3.6639574,4.4316888E7,0.007941143,0
7567767,3.217258,4.2054564E7,0.020151433,0
7567906,2.953107,6.1123784E7,0.020891132,0
7568179,3.1472383,6.5045612E7,0.010084989,0
7568440,2.5324354,9.3183728E7,0.01784709,0
7568858,3.2731764,2.7549958E7,0.0139415525,0
7569038,2.56712,5.1943156E7,0.0065241,0
7569116,1.2648741,4.8411116E7,0.021412088,0
7569370,3.2736225,3.7601552E7,0.007924683,0
7569461,2.6043587,5.6361136E7,0.003031282,0
7569896,2.3005579,4.8751208E7,0.0022292954,0
7570695,2.8463562,2.6158528E7,0.0029074443,0
7570774,2.7844024,4.7521572E7,0.0022363886,0
7570910,2.773012,6.0694508E7,0.020203954,0
7570981,2.9470289,1.07304032E8,0.0327961,0
7571429,2.7193415,4.6738828E7,0.013861507,0
7571484,4.641869,5.2794328E7,0.011895137,0
7572024,2.533716,2.7856236E7,0.00292983,0
7572329,4.2005854,4.6107008E7,0.019476438,0
7572661,3.235635,4.01460672E8,0.009827172,5
7573432,3.8267756,6.9199784E7,0.008238471,0
7573629,3.140838,5.9884796E7,0.003960906,0
7573987,1.8877546,3.9815152E7,0.030421834,0
7574119,2.2055924,4.1086E7,7.444089E-4,0
7574230,3.2854135,3.6408108E7,0.0061665587,0
7574321,2.8434954,9.3840184E7,0.0055512823,0
7574603,3.0961022,1.83230272E8,0.0015639309,0
7575200,3.520616,3.630558E7,0.0051807677,0
7575527,6.6208825,2.3281532E7,0.0022681525,0
7575582,2.8756156,5.898818E7,0.003302558,0
7575674,2.9798768,4.2208016E7,0.006003499,0
7575755,1.975772,5.6478256E7,0.009867731,0
7575834,3.5345044,5.496618E7,0.0027211392,0
7576176,3.4654791,3.3311968E7,0.002113039,0
7576651,5.1189303,2.448939E7,0.0038223262,0
7576794,1.8646027,5.0375424E7,0.0075884126,0
7576843,2.4059224,3.5844008E7,6.9015886E-4,0
7577079,2.5056422,3.9179524E7,0.007734484,0
7577300,3.1753936,2.8466908E7,0.0021092377,0
7577397,2.409168,4.2311744E7,0.004242385,0
7577636,2.7039883,2.7069524E7,0.0120680975,0
7577693,1.1455057,4.3191716E7,0.020297285,0
7577822,2.982287,3.0379544E7,0.008897986,0
7578133,2.2278678,2.426266E7,0.017217899,0
7578441,4.105043,2.903045E7,0.0015307106,0
7578969,2.9410613,6.5794272E7,0.010589606,0
7579299,3.5322688,9.0065216E7,0.010969367,0
7579649,3.8653064,5.4083704E7,0.006331373,0
7579783,4.2820163,1.3326665E7,0.0022330137,0
7579890,2.0271404,5.4493652E7,0.014383423,0
7580091,2.351558,1.52502288E8,0.008421889,0
7580152,1.8853859,2.073853E7,0.005788748,0
7580709,3.8559172,1.8163022E7,0.019574009,0
7580883,2.9887397,7.4996016E7,0.0046229623,0
7580976,3.1644883,6.2168708E7,0.01108649,0
7581128,3.474901,8.4405752E7,0.016312126,0
7581563,3.329713,9.1176376E7,0.008094822,0
7582094,2.521451,5.2577756E7,0.005465947,0
7582677,4.8175397,2.1528546E7,0.0015899558,0
7582744,2.1362956,9.4495256E7,0.002126819,0
7582940,2.826512,6.3440208E7,0.011853256,0
7583104,3.3174636,1.11363224E8,0.0013571958,0
7583314,4.224366,8.8601864E7,0.0014855369,0
7583409,3.421865,7.7339272E7,0.016798249,0
7583493,0.66037935,2348107.0,8.8370696E-4,1
7583695,3.444963,1.12033192E8,0.0017793127,0
7583756,1.0178726,3.1548344E7,0.032449193,0
7584290,4.0637426,7.6463432E7,0.0014910396,0
7584463,2.6621635,2.93505888E8,0.02575476,0
7584562,2.9038167,5.0855976E7,0.001441846,0
7585046,4.0816765,8.601424E7,0.008049982,0
7585714,2.0034823,9.5630448E7,0.04832265,0
7585783,0.0,0.0,0.001071884,1
7586076,3.5320802,5.4557332E7,0.0066284286,0
7586508,3.3989692,4.6467144E7,0.004723109,0
7586757,0.0,0.0,0.001163243,0
7587288,2.714105,4.0369636E7,0.0032554327,0
7587483,2.0129998,7.2358864E7,0.007994826,0
7587718,2.5391138,1.07117768E8,0.013062634,0
7587832,2.961641,8.5266672E7,0.005060588,0
7587907,2.4657893,5.6666852E7,0.005285222,0
7588091,3.7030983,5.1188472E7,0.005105291,0
7588245,3.0241435,1.01904904E8,0.009085101,0
7588677,3.020665,1.47690448E8,0.0040394412,0
7588922,2.6902177,7.020296E7,8.7139854E-4,0
7589586,2.536851,1.8708868E7,0.009063242,0
7589901,2.8571665,9.7177552E7,0.01764542,0
7590235,4.3363724,9.2867352E7,0.01263361,0
7590722,2.1300392,6.1131328E7,0.021667507,0
7590825,2.6497133,5.9329992E7,0.0022243045,0
7590906,4.1542883,2.712504E7,0.0037103444,0
7590997,2.6310692,1.6580023E7,0.01748649,0
7591097,2.7312562,2.24302528E8,0.030097067,0
7591237,2.9041288,1.03277824E8,0.021528842,0
7591654,1.897171,6.878628E7,0.016982863,0
7591826,2.5803082,1.28457376E8,0.010359078,0
7591995,3.6064072,6.3178192E7,0.004789137,0
7592336,2.8398242,6.7086696E7,0.0021048784,0
7592398,3.9563496,5.2544508E7,0.005139892,0
7592476,1.6960871,3.0765886E7,0.0027507297,0
7592582,4.915488,2.7180582E7,0.0038072208,0
7592958,2.9110017,5.0079372E7,0.009832704,0
7593161,9.593695,1.200531E7,0.0029756431,0
7593500,3.016862,6.3491152E7,0.0043247677,0
7593996,2.8050797,6.8580176E7,0.0077073197,0
7594238,3.4265537,4.4504712E7,0.006060781,0
7594331,2.8475678,5.7709192E7,0.0030392732,0
7594408,5.9329023,1.4224183E7,0.002435794,0
7594797,3.2600992,9.6061576E7,0.011531104,0
7594903,1.9378722,5.6163356E7,0.017177913,0
7595180,2.909704,5.4935908E7,0.003739329,0
7595627,1.8707811,7.9854192E7,0.020592643,0
7595829,1.9317402,4.5337708E7,0.0074542863,0
7595974,3.0793586,7.0183264E7,0.027162176,0
7596080,2.269319,4.6911084E7,0.026839333,0
7596675,2.4449527,8.3647504E7,0.022278143,0
7596800,3.0094354,6.2248196E7,6.839772E-4,0
7596932,2.5238774,5.3435588E7,0.0021933338,0
7597163,2.8116076,3.0455042E7,0.005251921,0
7597579,3.7902055,4.1237184E7,0.004185089,0
7597644,4.0365834,6.9590528E7,0.0010271666,0
7597725,3.2962132,3.0350304E7,0.006606154,0
7597812,1.528024,1.936586E7,0.0015449368,0
7598380,3.0932941,6.023266E7,0.00168275,0
7599096,5.225936,4.1713584E7,0.0057021664,0
7599516,2.6272268,8.046216E7,0.0032488247,0
7599673,3.018379,7.2909648E7,0.0015963749,0
7599965,2.9373703,3.92898016E8,0.03338837,0
7600078,2.9995637,6.8021688E7,0.008405103,0
7600655,2.2471323,5.413354E7,0.017263006,0
7600747,3.446517,4.7107732E7,0.005520139,0
7600940,2.4669037,1.20770384E8,0.016642934,0
7601102,2.45604,1.96490528E8,0.009579776,0
7601499,3.6751578,3.2794138E7,0.010577844,0
7601828,3.129175,1.0110232E8,0.00699022,0
